"state","lga","intervention","intervention_mix_to_show","intervention_summary","plan","plan_description"
"Federal Capital Territory","Kwali","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Federal Capital Territory","Kwali","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Federal Capital Territory","Kwali","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Federal Capital Territory","Kwali","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Federal Capital Territory","Kwali","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Federal Capital Territory","Kwali","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Adavi","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Adavi","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Adavi","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Adavi","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Adavi","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Adavi","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Adavi","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ajaokuta","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ajaokuta","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ajaokuta","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ajaokuta","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ajaokuta","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ajaokuta","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ajaokuta","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ankpa","cm_public","CM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ankpa","iptp","IPTp","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ankpa","pmc","PMC","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ankpa","vacc","Vaccine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ankpa","lsm","LSM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ankpa","itn_routine","ITN Routine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ankpa","cm_private","CM_PRIVATE","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Bassa","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Bassa","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Bassa","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Bassa","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Bassa","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Bassa","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Bassa","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Dekina","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Dekina","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Dekina","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Dekina","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Dekina","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Dekina","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Dekina","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ibaji","cm_public","CM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ibaji","iptp","IPTp","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ibaji","pmc","PMC","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ibaji","vacc","Vaccine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ibaji","lsm","LSM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ibaji","itn_routine","ITN Routine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ibaji","cm_private","CM_PRIVATE","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Idah","cm_public","CM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Idah","iptp","IPTp","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Idah","pmc","PMC","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Idah","vacc","Vaccine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Idah","lsm","LSM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Idah","itn_routine","ITN Routine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Idah","cm_private","CM_PRIVATE","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Igalamela Odolu","cm_public","CM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Igalamela Odolu","iptp","IPTp","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Igalamela Odolu","pmc","PMC","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Igalamela Odolu","vacc","Vaccine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Igalamela Odolu","lsm","LSM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Igalamela Odolu","itn_routine","ITN Routine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Igalamela Odolu","cm_private","CM_PRIVATE","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ijumu","cm_public","CM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ijumu","iptp","IPTp","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ijumu","pmc","PMC","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ijumu","vacc","Vaccine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ijumu","lsm","LSM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ijumu","itn_routine","ITN Routine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ijumu","cm_private","CM_PRIVATE","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kabba/Bunu","cm_public","CM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kabba/Bunu","iptp","IPTp","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kabba/Bunu","pmc","PMC","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kabba/Bunu","vacc","Vaccine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kabba/Bunu","lsm","LSM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kabba/Bunu","itn_routine","ITN Routine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kabba/Bunu","cm_private","CM_PRIVATE","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kogi","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kogi","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kogi","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kogi","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kogi","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kogi","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Kogi","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Lokoja","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Lokoja","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Lokoja","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Lokoja","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Lokoja","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Lokoja","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Lokoja","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Mopa Muro","cm_public","CM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Mopa Muro","iptp","IPTp","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Mopa Muro","pmc","PMC","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Mopa Muro","vacc","Vaccine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Mopa Muro","lsm","LSM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Mopa Muro","itn_routine","ITN Routine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Mopa Muro","cm_private","CM_PRIVATE","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ofu","cm_public","CM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ofu","iptp","IPTp","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ofu","pmc","PMC","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ofu","vacc","Vaccine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ofu","lsm","LSM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ofu","itn_routine","ITN Routine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ofu","cm_private","CM_PRIVATE","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ogori/Mangongo","cm_public","CM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ogori/Mangongo","iptp","IPTp","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ogori/Mangongo","pmc","PMC","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ogori/Mangongo","vacc","Vaccine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ogori/Mangongo","lsm","LSM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ogori/Mangongo","itn_routine","ITN Routine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Ogori/Mangongo","cm_private","CM_PRIVATE","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okehi","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okehi","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okehi","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okehi","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okehi","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okehi","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okehi","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okene","cm_public","CM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okene","iptp","IPTp","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okene","pmc","PMC","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okene","vacc","Vaccine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okene","lsm","LSM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okene","itn_routine","ITN Routine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Okene","cm_private","CM_PRIVATE","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Olamabolo","cm_public","CM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Olamabolo","iptp","IPTp","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Olamabolo","pmc","PMC","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Olamabolo","vacc","Vaccine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Olamabolo","lsm","LSM","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Olamabolo","itn_routine","ITN Routine","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Olamabolo","cm_private","CM_PRIVATE","CM + IPTp + PMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Omala","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Omala","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Omala","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Omala","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Omala","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Omala","itn_routine","ITN Routine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Omala","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Yagba East","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Yagba East","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Yagba East","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
"Kogi","Yagba East","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Routine","baseline","Costed Operational Plan Baseline"
