"state","lga","intervention","standardised_intervention","full_name","value","currency"
"Abia","Obi Nwa","Malaria Vaccine","vacc","Malaria Vaccine Operational",13180002.4545221,"Naira"
"Abia","Obi Nwa","Malaria Vaccine","vacc","Malaria Vaccine Operational",8237.50153407631,"USD"
"Abia","Obi Nwa","Malaria Vaccine","vacc","Malaria Vaccine Procurement",225077534.618422,"Naira"
"Abia","Obi Nwa","Malaria Vaccine","vacc","Malaria Vaccine Procurement",140673.459136514,"USD"
"Abia","Obi Nwa","PMC","pmc","PMC Distribution",3179160.74189776,"Naira"
"Abia","Obi Nwa","PMC","pmc","PMC Distribution",1986.9754636861,"USD"
"Abia","Obi Nwa","PMC","pmc","PMC SP Procurement",91763417.9295503,"Naira"
"Abia","Obi Nwa","PMC","pmc","PMC SP Procurement",57352.1362059689,"USD"
"Abia","Obi Nwa","Private Sector Case Management","cm_private","CM Private",427578064.584755,"Naira"
"Abia","Obi Nwa","Private Sector Case Management","cm_private","CM Private",267236.290365472,"USD"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM AL Distribution",48964501.9802829,"Naira"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM AL Distribution",30602.8137376768,"USD"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM AL Procurement",195858007.921132,"Naira"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM AL Procurement",122411.254950708,"USD"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",7788276.93286344,"Naira"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",4867.67308303965,"USD"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",31153107.7314538,"Naira"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",19470.6923321586,"USD"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM RAS Distribution",136662.729968396,"Naira"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM RAS Distribution",85.4142062302475,"USD"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM RAS Prcurement",546650.919873585,"Naira"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM RAS Prcurement",341.656824920991,"USD"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM RDT Kits Distribution",5802246.85579394,"Naira"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM RDT Kits Distribution",3626.40428487121,"USD"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM RDT Kits Procurement",23208987.4231758,"Naira"
"Abia","Obi Nwa","Public Sector Case Management","cm_public","CM RDT Kits Procurement",14505.6171394849,"USD"
"Abia","Ohafia","IPTp","iptp","IPTp SP Distribution",7525155.47264616,"Naira"
"Abia","Ohafia","IPTp","iptp","IPTp SP Distribution",4703.22217040385,"USD"
"Abia","Ohafia","IPTp","iptp","IPTp SP Procurement",30100621.8905847,"Naira"
"Abia","Ohafia","IPTp","iptp","IPTp SP Procurement",18812.8886816154,"USD"
"Abia","Ohafia","ITN Routine","itn_routine","ITN Routine Net Operational",30513279.3797592,"Naira"
"Abia","Ohafia","ITN Routine","itn_routine","ITN Routine Net Operational",19070.7996123495,"USD"
"Abia","Ohafia","ITN Routine","itn_routine","ITN Routine Net Procurement",122053117.519037,"Naira"
"Abia","Ohafia","ITN Routine","itn_routine","ITN Routine Net Procurement",76283.1984493981,"USD"
"Abia","Ohafia","Malaria Vaccine","vacc","Malaria Vaccine Operational",17824168.2726232,"Naira"
"Abia","Ohafia","Malaria Vaccine","vacc","Malaria Vaccine Operational",11140.1051703895,"USD"
"Abia","Ohafia","Malaria Vaccine","vacc","Malaria Vaccine Procurement",304386881.96522,"Naira"
"Abia","Ohafia","Malaria Vaccine","vacc","Malaria Vaccine Procurement",190241.801228262,"USD"
"Abia","Ohafia","PMC","pmc","PMC Distribution",4299384.33052879,"Naira"
"Abia","Ohafia","PMC","pmc","PMC Distribution",2687.11520658049,"USD"
"Abia","Ohafia","PMC","pmc","PMC SP Procurement",124097594.677319,"Naira"
"Abia","Ohafia","PMC","pmc","PMC SP Procurement",77560.9966733244,"USD"
"Abia","Ohafia","Private Sector Case Management","cm_private","CM Private",578241422.878216,"Naira"
"Abia","Ohafia","Private Sector Case Management","cm_private","CM Private",361400.889298885,"USD"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM AL Distribution",66217857.3709075,"Naira"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM AL Distribution",41386.1608568172,"USD"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM AL Procurement",264871429.48363,"Naira"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM AL Procurement",165544.643427269,"USD"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",10532589.7384426,"Naira"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",6582.86858652663,"USD"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",42130358.9537704,"Naira"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",26331.4743461065,"USD"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM RAS Distribution",184817.833225592,"Naira"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM RAS Distribution",115.511145765995,"USD"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM RAS Prcurement",739271.332902369,"Naira"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM RAS Prcurement",462.044583063981,"USD"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM RDT Kits Distribution",7846753.03922166,"Naira"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM RDT Kits Distribution",4904.22064951354,"USD"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM RDT Kits Procurement",31387012.1568866,"Naira"
"Abia","Ohafia","Public Sector Case Management","cm_public","CM RDT Kits Procurement",19616.8825980541,"USD"
"Abia","Osisioma Ngwa","IPTp","iptp","IPTp SP Distribution",6750421.18853861,"Naira"
"Abia","Osisioma Ngwa","IPTp","iptp","IPTp SP Distribution",4219.01324283663,"USD"
"Abia","Osisioma Ngwa","IPTp","iptp","IPTp SP Procurement",27001684.7541545,"Naira"
"Abia","Osisioma Ngwa","IPTp","iptp","IPTp SP Procurement",16876.0529713466,"USD"
"Abia","Osisioma Ngwa","ITN Routine","itn_routine","ITN Routine Net Operational",27371858.0839492,"Naira"
"Abia","Osisioma Ngwa","ITN Routine","itn_routine","ITN Routine Net Operational",17107.4113024683,"USD"
"Abia","Osisioma Ngwa","ITN Routine","itn_routine","ITN Routine Net Procurement",109487432.335797,"Naira"
"Abia","Osisioma Ngwa","ITN Routine","itn_routine","ITN Routine Net Procurement",68429.6452098731,"USD"
"Abia","Osisioma Ngwa","Malaria Vaccine","vacc","Malaria Vaccine Operational",15989123.8942447,"Naira"
"Abia","Osisioma Ngwa","Malaria Vaccine","vacc","Malaria Vaccine Operational",9993.20243390294,"USD"
"Abia","Osisioma Ngwa","Malaria Vaccine","vacc","Malaria Vaccine Procurement",273049462.565946,"Naira"
"Abia","Osisioma Ngwa","Malaria Vaccine","vacc","Malaria Vaccine Procurement",170655.914103716,"USD"
"Abia","Osisioma Ngwa","PMC","pmc","PMC Distribution",3856751.55655846,"Naira"
"Abia","Osisioma Ngwa","PMC","pmc","PMC Distribution",2410.46972284904,"USD"
"Abia","Osisioma Ngwa","PMC","pmc","PMC SP Procurement",111321425.265102,"Naira"
"Abia","Osisioma Ngwa","PMC","pmc","PMC SP Procurement",69575.8907906887,"USD"
"Abia","Osisioma Ngwa","Private Sector Case Management","cm_private","CM Private",518709967.824125,"Naira"
"Abia","Osisioma Ngwa","Private Sector Case Management","cm_private","CM Private",324193.729890078,"USD"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM AL Distribution",59400557.1155353,"Naira"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM AL Distribution",37125.3481972096,"USD"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM AL Procurement",237602228.462141,"Naira"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM AL Procurement",148501.392788838,"USD"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",9448232.29221147,"Naira"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",5905.14518263217,"USD"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",37792929.1688459,"Naira"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",23620.5807305287,"USD"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM RAS Distribution",165790.357682421,"Naira"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM RAS Distribution",103.618973551513,"USD"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM RAS Prcurement",663161.430729683,"Naira"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM RAS Prcurement",414.475894206052,"USD"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM RDT Kits Distribution",7038909.45107152,"Naira"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM RDT Kits Distribution",4399.3184069197,"USD"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM RDT Kits Procurement",28155637.8042861,"Naira"
"Abia","Osisioma Ngwa","Public Sector Case Management","cm_public","CM RDT Kits Procurement",17597.2736276788,"USD"
"Abia","Ugwunagbo","IPTp","iptp","IPTp SP Distribution",2611642.27319035,"Naira"
"Abia","Ugwunagbo","IPTp","iptp","IPTp SP Distribution",1632.27642074397,"USD"
"Abia","Ugwunagbo","IPTp","iptp","IPTp SP Procurement",10446569.0927614,"Naira"
"Abia","Ugwunagbo","IPTp","iptp","IPTp SP Procurement",6529.10568297587,"USD"
"Abia","Ugwunagbo","ITN Routine","itn_routine","ITN Routine Net Operational",10589783.9069928,"Naira"
"Abia","Ugwunagbo","ITN Routine","itn_routine","ITN Routine Net Operational",6618.6149418705,"USD"
"Abia","Ugwunagbo","ITN Routine","itn_routine","ITN Routine Net Procurement",42359135.627971,"Naira"
"Abia","Ugwunagbo","ITN Routine","itn_routine","ITN Routine Net Procurement",26474.4597674819,"USD"
"Abia","Ugwunagbo","Malaria Vaccine","vacc","Malaria Vaccine Operational",6185965.39492784,"Naira"
"Abia","Ugwunagbo","Malaria Vaccine","vacc","Malaria Vaccine Operational",3866.2283718299,"USD"
"Abia","Ugwunagbo","Malaria Vaccine","vacc","Malaria Vaccine Procurement",105638966.69439,"Naira"
"Abia","Ugwunagbo","Malaria Vaccine","vacc","Malaria Vaccine Procurement",66024.3541839938,"USD"
"Abia","Ugwunagbo","PMC","pmc","PMC Distribution",1492122.50924469,"Naira"
"Abia","Ugwunagbo","PMC","pmc","PMC Distribution",932.576568277931,"USD"
"Abia","Ugwunagbo","PMC","pmc","PMC SP Procurement",43068681.4961659,"Naira"
"Abia","Ugwunagbo","PMC","pmc","PMC SP Procurement",26917.9259351037,"USD"
"Abia","Ugwunagbo","Private Sector Case Management","cm_private","CM Private",200681534.034466,"Naira"
"Abia","Ugwunagbo","Private Sector Case Management","cm_private","CM Private",125425.958771541,"USD"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM AL Distribution",22981233.5676753,"Naira"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM AL Distribution",14363.2709797971,"USD"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM AL Procurement",91924934.2707012,"Naira"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM AL Procurement",57453.0839191882,"USD"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",3655387.14875413,"Naira"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",2284.61696797133,"USD"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",14621548.5950165,"Naira"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",9138.46787188531,"USD"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM RAS Distribution",64141.9393720076,"Naira"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM RAS Distribution",40.0887121075047,"USD"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM RAS Prcurement",256567.75748803,"Naira"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM RAS Prcurement",160.354848430019,"USD"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM RDT Kits Distribution",2723254.29275284,"Naira"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM RDT Kits Distribution",1702.03393297053,"USD"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM RDT Kits Procurement",10893017.1710113,"Naira"
"Abia","Ugwunagbo","Public Sector Case Management","cm_public","CM RDT Kits Procurement",6808.13573188206,"USD"
"Abia","Ukwa East","IPTp","iptp","IPTp SP Distribution",1778569.65621832,"Naira"
"Abia","Ukwa East","IPTp","iptp","IPTp SP Distribution",1111.60603513645,"USD"
"Abia","Ukwa East","IPTp","iptp","IPTp SP Procurement",7114278.62487327,"Naira"
"Abia","Ukwa East","IPTp","iptp","IPTp SP Procurement",4446.42414054579,"USD"
"Abia","Ukwa East","ITN Routine","itn_routine","ITN Routine Net Operational",7211810.17639072,"Naira"
"Abia","Ukwa East","ITN Routine","itn_routine","ITN Routine Net Operational",4507.3813602442,"USD"
"Abia","Ukwa East","ITN Routine","itn_routine","ITN Routine Net Procurement",28847240.7055629,"Naira"
"Abia","Ukwa East","ITN Routine","itn_routine","ITN Routine Net Procurement",18029.5254409768,"USD"
"Abia","Ukwa East","Malaria Vaccine","vacc","Malaria Vaccine Operational",4212740.18221304,"Naira"
"Abia","Ukwa East","Malaria Vaccine","vacc","Malaria Vaccine Operational",2632.96261388315,"USD"
"Abia","Ukwa East","Malaria Vaccine","vacc","Malaria Vaccine Procurement",71941805.5855632,"Naira"
"Abia","Ukwa East","Malaria Vaccine","vacc","Malaria Vaccine Procurement",44963.628490977,"USD"
"Abia","Ukwa East","PMC","pmc","PMC Distribution",1016159.00674675,"Naira"
"Abia","Ukwa East","PMC","pmc","PMC Distribution",635.099379216719,"USD"
"Abia","Ukwa East","PMC","pmc","PMC SP Procurement",29330452.653777,"Naira"
"Abia","Ukwa East","PMC","pmc","PMC SP Procurement",18331.5329086106,"USD"
"Abia","Ukwa East","Private Sector Case Management","cm_private","CM Private",136667295.770576,"Naira"
"Abia","Ukwa East","Private Sector Case Management","cm_private","CM Private",85417.05985661,"USD"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM AL Distribution",15650583.2002797,"Naira"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM AL Distribution",9781.61450017481,"USD"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM AL Procurement",62602332.8011186,"Naira"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM AL Procurement",39126.4580006991,"USD"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",2489376.40933592,"Naira"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",1555.86025583495,"USD"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",9957505.63734367,"Naira"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",6223.44102333979,"USD"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM RAS Distribution",43681.6742588133,"Naira"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM RAS Distribution",27.3010464117583,"USD"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM RAS Prcurement",174726.697035253,"Naira"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM RAS Prcurement",109.204185647033,"USD"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM RDT Kits Distribution",1854579.20519096,"Naira"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM RDT Kits Distribution",1159.11200324435,"USD"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM RDT Kits Procurement",7418316.82076383,"Naira"
"Abia","Ukwa East","Public Sector Case Management","cm_public","CM RDT Kits Procurement",4636.44801297739,"USD"
"Abia","Ukwa West","IPTp","iptp","IPTp SP Distribution",2672703.26553305,"Naira"
"Abia","Ukwa West","IPTp","iptp","IPTp SP Distribution",1670.43954095816,"USD"
"Abia","Ukwa West","IPTp","iptp","IPTp SP Procurement",10690813.0621322,"Naira"
"Abia","Ukwa West","IPTp","iptp","IPTp SP Procurement",6681.75816383263,"USD"
