"intervention","full_name","state","value","currency"
"Public Sector Case Management","CM RDT Kits Procurement","Sokoto",737777.371679793,"USD"
"Public Sector Case Management","CM RDT Kits Procurement","Taraba",561926293.233186,"Naira"
"Public Sector Case Management","CM RDT Kits Procurement","Taraba",351203.933270741,"USD"
"Public Sector Case Management","CM RDT Kits Procurement","Yobe",1180235180.31019,"Naira"
"Public Sector Case Management","CM RDT Kits Procurement","Yobe",737646.987693868,"USD"
"Public Sector Case Management","CM RDT Kits Procurement","Zamfara",880150665.915164,"Naira"
"Public Sector Case Management","CM RDT Kits Procurement","Zamfara",550094.166196978,"USD"
"SMC","SMC Campaign","Adamawa",1943487586.94245,"Naira"
"SMC","SMC Campaign","Adamawa",1214679.74183903,"USD"
"SMC","SMC Campaign","Bauchi",3544513285.17806,"Naira"
"SMC","SMC Campaign","Bauchi",2215320.80323629,"USD"
"SMC","SMC Campaign","Benue",850972319.035661,"Naira"
"SMC","SMC Campaign","Benue",531857.699397288,"USD"
"SMC","SMC Campaign","Borno",3079315210.69445,"Naira"
"SMC","SMC Campaign","Borno",1924572.00668403,"USD"
"SMC","SMC Campaign","Federal Capital Territory",2409500717.86467,"Naira"
"SMC","SMC Campaign","Federal Capital Territory",1505937.94866542,"USD"
"SMC","SMC Campaign","Gombe",1705614777.55795,"Naira"
"SMC","SMC Campaign","Gombe",1066009.23597372,"USD"
"SMC","SMC Campaign","Jigawa",3056128127.54477,"Naira"
"SMC","SMC Campaign","Jigawa",1910080.07971548,"USD"
"SMC","SMC Campaign","Kaduna",4215021868.12801,"Naira"
"SMC","SMC Campaign","Kaduna",2634388.66758,"USD"
"SMC","SMC Campaign","Kano",6872858575.17688,"Naira"
"SMC","SMC Campaign","Kano",4295536.60948555,"USD"
"SMC","SMC Campaign","Katsina",4309394954.6816,"Naira"
"SMC","SMC Campaign","Katsina",2693371.846676,"USD"
"SMC","SMC Campaign","Kebbi",2406125794.85677,"Naira"
"SMC","SMC Campaign","Kebbi",1503828.62178548,"USD"
"SMC","SMC Campaign","Kogi",1119905575.7929,"Naira"
"SMC","SMC Campaign","Kogi",699940.984870565,"USD"
"SMC","SMC Campaign","Kwara",1175843778.92042,"Naira"
"SMC","SMC Campaign","Kwara",734902.361825265,"USD"
"SMC","SMC Campaign","Nasarawa",1277430900.56215,"Naira"
"SMC","SMC Campaign","Nasarawa",798394.312851341,"USD"
"SMC","SMC Campaign","Niger",3014087745.63288,"Naira"
"SMC","SMC Campaign","Niger",1883804.84102055,"USD"
"SMC","SMC Campaign","Oyo",320582447.373515,"Naira"
"SMC","SMC Campaign","Oyo",200364.029608447,"USD"
"SMC","SMC Campaign","Plateau",1922320939.25068,"Naira"
"SMC","SMC Campaign","Plateau",1201450.58703167,"USD"
"SMC","SMC Campaign","Sokoto",2666076495.68175,"Naira"
"SMC","SMC Campaign","Sokoto",1666297.8098011,"USD"
"SMC","SMC Campaign","Taraba",849156125.015291,"Naira"
"SMC","SMC Campaign","Taraba",530722.578134557,"USD"
"SMC","SMC Campaign","Yobe",1714563867.37382,"Naira"
"SMC","SMC Campaign","Yobe",1071602.41710864,"USD"
"SMC","SMC Campaign","Zamfara",2436045762.11056,"Naira"
"SMC","SMC Campaign","Zamfara",1522528.6013191,"USD"
"SMC","SMC SPAQ  Procurement","Adamawa",1713779967.2234,"Naira"
"SMC","SMC SPAQ  Procurement","Adamawa",1071112.47951463,"USD"
"SMC","SMC SPAQ  Procurement","Bauchi",3125574818.43862,"Naira"
"SMC","SMC SPAQ  Procurement","Bauchi",1953484.26152414,"USD"
"SMC","SMC SPAQ  Procurement","Benue",750392913.658544,"Naira"
"SMC","SMC SPAQ  Procurement","Benue",468995.57103659,"USD"
"SMC","SMC SPAQ  Procurement","Borno",2715360137.26581,"Naira"
"SMC","SMC SPAQ  Procurement","Borno",1697100.08579113,"USD"
"SMC","SMC SPAQ  Procurement","Federal Capital Territory",2124713370.45342,"Naira"
"SMC","SMC SPAQ  Procurement","Federal Capital Territory",1327945.85653339,"USD"
"SMC","SMC SPAQ  Procurement","Gombe",1504022180.13527,"Naira"
"SMC","SMC SPAQ  Procurement","Gombe",940013.862584541,"USD"
"SMC","SMC SPAQ  Procurement","Jigawa",2694913616.86237,"Naira"
"SMC","SMC SPAQ  Procurement","Jigawa",1684321.01053898,"USD"
"SMC","SMC SPAQ  Procurement","Kaduna",3716833638.42356,"Naira"
"SMC","SMC SPAQ  Procurement","Kaduna",2323021.02401472,"USD"
"SMC","SMC SPAQ  Procurement","Kano",6060531295.81758,"Naira"
"SMC","SMC SPAQ  Procurement","Kano",3787832.05988599,"USD"
"SMC","SMC SPAQ  Procurement","Katsina",3800052438.61927,"Naira"
"SMC","SMC SPAQ  Procurement","Katsina",2375032.77413704,"USD"
"SMC","SMC SPAQ  Procurement","Kebbi",2121737341.44211,"Naira"
"SMC","SMC SPAQ  Procurement","Kebbi",1326085.83840132,"USD"
"SMC","SMC SPAQ  Procurement","Kogi",987540004.819439,"Naira"
"SMC","SMC SPAQ  Procurement","Kogi",617212.50301215,"USD"
"SMC","SMC SPAQ  Procurement","Kwara",1036866675.37113,"Naira"
"SMC","SMC SPAQ  Procurement","Kwara",648041.672106959,"USD"
"SMC","SMC SPAQ  Procurement","Nasarawa",1126446858.52598,"Naira"
"SMC","SMC SPAQ  Procurement","Nasarawa",704029.286578735,"USD"
"SMC","SMC SPAQ  Procurement","Niger",2657842135.25421,"Naira"
"SMC","SMC SPAQ  Procurement","Niger",1661151.33453388,"USD"
"SMC","SMC SPAQ  Procurement","Oyo",282691682.644871,"Naira"
"SMC","SMC SPAQ  Procurement","Oyo",176682.301653044,"USD"
"SMC","SMC SPAQ  Procurement","Plateau",1695115079.91918,"Naira"
"SMC","SMC SPAQ  Procurement","Plateau",1059446.92494949,"USD"
"SMC","SMC SPAQ  Procurement","Sokoto",2350963556.48597,"Naira"
"SMC","SMC SPAQ  Procurement","Sokoto",1469352.22280373,"USD"
"SMC","SMC SPAQ  Procurement","Taraba",748791381.984448,"Naira"
"SMC","SMC SPAQ  Procurement","Taraba",467994.61374028,"USD"
"SMC","SMC SPAQ  Procurement","Yobe",1511913545.61368,"Naira"
"SMC","SMC SPAQ  Procurement","Yobe",944945.966008547,"USD"
"SMC","SMC SPAQ  Procurement","Zamfara",2148120962.74437,"Naira"
"SMC","SMC SPAQ  Procurement","Zamfara",1342575.60171523,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Abia",368754984,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Abia",230471.865,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Abia",42470100,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Abia",26543.8125,"USD"
"Capacity Building","CB State Level","Abia",28313400,"Naira"
"Capacity Building","CB State Level","Abia",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Abia",24480000,"Naira"
"Governance & Coordination","GC LGA Level","Abia",15300,"USD"
"Governance & Coordination","GC State Level","Abia",169670420,"Naira"
"Governance & Coordination","GC State Level","Abia",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Abia",79590226,"Naira"
"Monitoring & Evaluation","M&E State Level","Abia",49743.89125,"USD"
"Social Behaviour Change","Ss Sbc ","Abia",312090426.087945,"Naira"
"Social Behaviour Change","Ss Sbc ","Abia",195056.516304966,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Adamawa",397236060,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Adamawa",248272.5375,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Adamawa",46717110,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Adamawa",29198.19375,"USD"
"Capacity Building","CB State Level","Adamawa",28313400,"Naira"
"Capacity Building","CB State Level","Adamawa",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Adamawa",30240000,"Naira"
"Governance & Coordination","GC LGA Level","Adamawa",18900,"USD"
"Governance & Coordination","GC State Level","Adamawa",169670420,"Naira"
"Governance & Coordination","GC State Level","Adamawa",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Adamawa",98317338,"Naira"
"Monitoring & Evaluation","M&E State Level","Adamawa",61448.33625,"USD"
"Social Behaviour Change","Ss Sbc ","Adamawa",383328458.129758,"Naira"
"Social Behaviour Change","Ss Sbc ","Adamawa",239580.286331099,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Akwa Ibom",246336324,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Akwa Ibom",153960.2025,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Akwa Ibom",112545765,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Akwa Ibom",70341.103125,"USD"
"Capacity Building","CB State Level","Akwa Ibom",28313400,"Naira"
"Capacity Building","CB State Level","Akwa Ibom",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Akwa Ibom",44640000,"Naira"
"Governance & Coordination","GC LGA Level","Akwa Ibom",27900,"USD"
"Governance & Coordination","GC State Level","Akwa Ibom",169670420,"Naira"
"Governance & Coordination","GC State Level","Akwa Ibom",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Akwa Ibom",145135118,"Naira"
"Monitoring & Evaluation","M&E State Level","Akwa Ibom",90709.44875,"USD"
"Social Behaviour Change","Ss Sbc ","Akwa Ibom",558031250.994205,"Naira"
"Social Behaviour Change","Ss Sbc ","Akwa Ibom",348769.531871378,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Anambra",306796152,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Anambra",191747.595,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Anambra",93434220,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Anambra",58396.3875,"USD"
"Capacity Building","CB State Level","Anambra",28313400,"Naira"
"Capacity Building","CB State Level","Anambra",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Anambra",30240000,"Naira"
"Governance & Coordination","GC LGA Level","Anambra",18900,"USD"
"Governance & Coordination","GC State Level","Anambra",169670420,"Naira"
"Governance & Coordination","GC State Level","Anambra",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Anambra",98317338,"Naira"
"Monitoring & Evaluation","M&E State Level","Anambra",61448.33625,"USD"
"Social Behaviour Change","Ss Sbc ","Anambra",552942820.134076,"Naira"
"Social Behaviour Change","Ss Sbc ","Anambra",345589.262583798,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Bauchi",555131148,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Bauchi",346956.9675,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Bauchi",67952160,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Bauchi",42470.1,"USD"
"Capacity Building","CB State Level","Bauchi",28313400,"Naira"
"Capacity Building","CB State Level","Bauchi",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Bauchi",28800000,"Naira"
"Governance & Coordination","GC LGA Level","Bauchi",18000,"USD"
"Governance & Coordination","GC State Level","Bauchi",169670420,"Naira"
"Governance & Coordination","GC State Level","Bauchi",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Bauchi",93635560,"Naira"
"Monitoring & Evaluation","M&E State Level","Bauchi",58522.225,"USD"
"Social Behaviour Change","Ss Sbc ","Bauchi",359582447.449154,"Naira"
"Social Behaviour Change","Ss Sbc ","Bauchi",224739.029655721,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Bayelsa",109926960,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Bayelsa",68704.35,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Bayelsa",82816695,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Bayelsa",51760.434375,"USD"
"Capacity Building","CB State Level","Bayelsa",28313400,"Naira"
"Capacity Building","CB State Level","Bayelsa",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Bayelsa",11520000,"Naira"
"Governance & Coordination","GC LGA Level","Bayelsa",7200,"USD"
"Governance & Coordination","GC State Level","Bayelsa",169670420,"Naira"
"Governance & Coordination","GC State Level","Bayelsa",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Bayelsa",37454224,"Naira"
"Monitoring & Evaluation","M&E State Level","Bayelsa",23408.89,"USD"
"Social Behaviour Change","Ss Sbc ","Bayelsa",178095080.104534,"Naira"
"Social Behaviour Change","Ss Sbc ","Bayelsa",111309.425065334,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Benue",548635464,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Benue",342897.165,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Benue",59458140,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Benue",37161.3375,"USD"
"Capacity Building","CB State Level","Benue",28313400,"Naira"
"Capacity Building","CB State Level","Benue",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Benue",33120000,"Naira"
"Governance & Coordination","GC LGA Level","Benue",20700,"USD"
"Governance & Coordination","GC State Level","Benue",169670420,"Naira"
"Governance & Coordination","GC State Level","Benue",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Benue",107680894,"Naira"
"Monitoring & Evaluation","M&E State Level","Benue",67300.55875,"USD"
"Social Behaviour Change","Ss Sbc ","Benue",468135639.131917,"Naira"
"Social Behaviour Change","Ss Sbc ","Benue",292584.774457448,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Borno",170886456,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Borno",106804.035,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Borno",80693190,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Borno",50433.24375,"USD"
"Capacity Building","CB State Level","Borno",28313400,"Naira"
"Capacity Building","CB State Level","Borno",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Borno",38880000,"Naira"
"Governance & Coordination","GC LGA Level","Borno",24300,"USD"
"Governance & Coordination","GC State Level","Borno",169670420,"Naira"
"Governance & Coordination","GC State Level","Borno",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Borno",126408006,"Naira"
"Monitoring & Evaluation","M&E State Level","Borno",79005.00375,"USD"
"Social Behaviour Change","Ss Sbc ","Borno",529196809.453471,"Naira"
"Social Behaviour Change","Ss Sbc ","Borno",330748.005908419,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Cross River",514158372,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Cross River",321348.9825,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Cross River",70075665,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Cross River",43797.290625,"USD"
"Capacity Building","CB State Level","Cross River",28313400,"Naira"
"Capacity Building","CB State Level","Cross River",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Cross River",25920000,"Naira"
"Governance & Coordination","GC LGA Level","Cross River",16200,"USD"
"Governance & Coordination","GC State Level","Cross River",169670420,"Naira"
"Governance & Coordination","GC State Level","Cross River",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Cross River",84272004,"Naira"
"Monitoring & Evaluation","M&E State Level","Cross River",52670.0025,"USD"
"Social Behaviour Change","Ss Sbc ","Cross River",327355718.668333,"Naira"
"Social Behaviour Change","Ss Sbc ","Cross River",204597.324167708,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Delta",236842632,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Delta",148026.645,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Delta",161386380,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Delta",100866.4875,"USD"
"Capacity Building","CB State Level","Delta",28313400,"Naira"
"Capacity Building","CB State Level","Delta",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Delta",3.6e+07,"Naira"
"Governance & Coordination","GC LGA Level","Delta",22500,"USD"
"Governance & Coordination","GC State Level","Delta",169670420,"Naira"
"Governance & Coordination","GC State Level","Delta",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Delta",117044450,"Naira"
"Monitoring & Evaluation","M&E State Level","Delta",73152.78125,"USD"
"Social Behaviour Change","Ss Sbc ","Delta",457958777.411658,"Naira"
"Social Behaviour Change","Ss Sbc ","Delta",286224.235882286,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Ebonyi",258328356,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Ebonyi",161455.2225,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Ebonyi",36099585,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Ebonyi",22562.240625,"USD"
"Capacity Building","CB State Level","Ebonyi",28313400,"Naira"
"Capacity Building","CB State Level","Ebonyi",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Ebonyi",18720000,"Naira"
"Governance & Coordination","GC LGA Level","Ebonyi",11700,"USD"
"Governance & Coordination","GC State Level","Ebonyi",169670420,"Naira"
"Governance & Coordination","GC State Level","Ebonyi",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Ebonyi",60863114,"Naira"
"Monitoring & Evaluation","M&E State Level","Ebonyi",38039.44625,"USD"
"Social Behaviour Change","Ss Sbc ","Ebonyi",290040559.027383,"Naira"
"Social Behaviour Change","Ss Sbc ","Ebonyi",181275.349392114,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Edo",300800136,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Edo",188000.085,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Edo",89187210,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Edo",55742.00625,"USD"
"Capacity Building","CB State Level","Edo",28313400,"Naira"
"Capacity Building","CB State Level","Edo",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Edo",25920000,"Naira"
"Governance & Coordination","GC LGA Level","Edo",16200,"USD"
"Governance & Coordination","GC State Level","Edo",169670420,"Naira"
"Governance & Coordination","GC State Level","Edo",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Edo",84272004,"Naira"
"Monitoring & Evaluation","M&E State Level","Edo",52670.0025,"USD"
"Social Behaviour Change","Ss Sbc ","Edo",325659575.04829,"Naira"
"Social Behaviour Change","Ss Sbc ","Edo",203537.234405181,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Ekiti",177881808,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Ekiti",111176.13,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Ekiti",50964120,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Ekiti",31852.575,"USD"
"Capacity Building","CB State Level","Ekiti",28313400,"Naira"
"Capacity Building","CB State Level","Ekiti",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Ekiti",23040000,"Naira"
"Governance & Coordination","GC LGA Level","Ekiti",14400,"USD"
"Governance & Coordination","GC State Level","Ekiti",169670420,"Naira"
"Governance & Coordination","GC State Level","Ekiti",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Ekiti",74908448,"Naira"
"Monitoring & Evaluation","M&E State Level","Ekiti",46817.78,"USD"
"Social Behaviour Change","Ss Sbc ","Ekiti",300217420.747642,"Naira"
"Social Behaviour Change","Ss Sbc ","Ekiti",187635.887967276,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Enugu",271819392,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Enugu",169887.12,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Enugu",121039785,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Enugu",75649.865625,"USD"
"Capacity Building","CB State Level","Enugu",28313400,"Naira"
"Capacity Building","CB State Level","Enugu",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Enugu",24480000,"Naira"
"Governance & Coordination","GC LGA Level","Enugu",15300,"USD"
"Governance & Coordination","GC State Level","Enugu",169670420,"Naira"
"Governance & Coordination","GC State Level","Enugu",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Enugu",79590226,"Naira"
"Monitoring & Evaluation","M&E State Level","Enugu",49743.89125,"USD"
"Social Behaviour Change","Ss Sbc ","Enugu",439301197.591183,"Naira"
"Social Behaviour Change","Ss Sbc ","Enugu",274563.248494489,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Federal Capital Territory",145403388,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Federal Capital Territory",90877.1175,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Federal Capital Territory",57334635,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Federal Capital Territory",35834.146875,"USD"
"Capacity Building","CB State Level","Federal Capital Territory",28313400,"Naira"
"Capacity Building","CB State Level","Federal Capital Territory",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Federal Capital Territory",8640000,"Naira"
"Governance & Coordination","GC LGA Level","Federal Capital Territory",5400,"USD"
"Governance & Coordination","GC State Level","Federal Capital Territory",169670420,"Naira"
"Governance & Coordination","GC State Level","Federal Capital Territory",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Federal Capital Territory",28090668,"Naira"
"Monitoring & Evaluation","M&E State Level","Federal Capital Territory",17556.6675,"USD"
"Social Behaviour Change","Ss Sbc ","Federal Capital Territory",105160904.442677,"Naira"
"Social Behaviour Change","Ss Sbc ","Federal Capital Territory",65725.5652766731,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Gombe",298801464,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Gombe",186750.915,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Gombe",61581645,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Gombe",38488.528125,"USD"
"Capacity Building","CB State Level","Gombe",28313400,"Naira"
"Capacity Building","CB State Level","Gombe",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Gombe",15840000,"Naira"
"Governance & Coordination","GC LGA Level","Gombe",9900,"USD"
"Governance & Coordination","GC State Level","Gombe",169670420,"Naira"
"Governance & Coordination","GC State Level","Gombe",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Gombe",51499558,"Naira"
"Monitoring & Evaluation","M&E State Level","Gombe",32187.22375,"USD"
"Social Behaviour Change","Ss Sbc ","Gombe",193360372.684922,"Naira"
"Social Behaviour Change","Ss Sbc ","Gombe",120850.232928076,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Imo",326283204,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Imo",203927.0025,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Imo",63705150,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Imo",39815.71875,"USD"
"Capacity Building","CB State Level","Imo",28313400,"Naira"
"Capacity Building","CB State Level","Imo",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Imo",38880000,"Naira"
"Governance & Coordination","GC LGA Level","Imo",24300,"USD"
"Governance & Coordination","GC State Level","Imo",169670420,"Naira"
"Governance & Coordination","GC State Level","Imo",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Imo",126408006,"Naira"
"Monitoring & Evaluation","M&E State Level","Imo",79005.00375,"USD"
"Social Behaviour Change","Ss Sbc ","Imo",517323804.113169,"Naira"
"Social Behaviour Change","Ss Sbc ","Imo",323327.377570731,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Jigawa",386243364,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Jigawa",241402.1025,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Jigawa",48840615,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Jigawa",30525.384375,"USD"
"Capacity Building","CB State Level","Jigawa",28313400,"Naira"
"Capacity Building","CB State Level","Jigawa",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Jigawa",38880000,"Naira"
"Governance & Coordination","GC LGA Level","Jigawa",24300,"USD"
"Governance & Coordination","GC State Level","Jigawa",169670420,"Naira"
"Governance & Coordination","GC State Level","Jigawa",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Jigawa",126408006,"Naira"
"Monitoring & Evaluation","M&E State Level","Jigawa",79005.00375,"USD"
"Social Behaviour Change","Ss Sbc ","Jigawa",486793218.952392,"Naira"
"Social Behaviour Change","Ss Sbc ","Jigawa",304245.761845245,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Kaduna",525650736,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Kaduna",328531.71,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Kaduna",93434220,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Kaduna",58396.3875,"USD"
"Capacity Building","CB State Level","Kaduna",28313400,"Naira"
"Capacity Building","CB State Level","Kaduna",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Kaduna",33120000,"Naira"
"Governance & Coordination","GC LGA Level","Kaduna",20700,"USD"
"Governance & Coordination","GC State Level","Kaduna",169670420,"Naira"
"Governance & Coordination","GC State Level","Kaduna",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Kaduna",107680894,"Naira"
"Monitoring & Evaluation","M&E State Level","Kaduna",67300.55875,"USD"
"Social Behaviour Change","Ss Sbc ","Kaduna",432516623.11101,"Naira"
"Social Behaviour Change","Ss Sbc ","Kaduna",270322.889444381,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Kano",611593632,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Kano",382246.02,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Kano",106175250,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Kano",66359.53125,"USD"
"Capacity Building","CB State Level","Kano",28313400,"Naira"
"Capacity Building","CB State Level","Kano",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Kano",63360000,"Naira"
"Governance & Coordination","GC LGA Level","Kano",39600,"USD"
"Governance & Coordination","GC State Level","Kano",169670420,"Naira"
"Governance & Coordination","GC State Level","Kano",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Kano",205998232,"Naira"
"Monitoring & Evaluation","M&E State Level","Kano",128748.895,"USD"
"Social Behaviour Change","Ss Sbc ","Kano",820933512.100898,"Naira"
"Social Behaviour Change","Ss Sbc ","Kano",513083.445063061,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Katsina",913892772,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Katsina",571182.9825,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Katsina",57334635,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Katsina",35834.146875,"USD"
"Capacity Building","CB State Level","Katsina",28313400,"Naira"
"Capacity Building","CB State Level","Katsina",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Katsina",48960000,"Naira"
"Governance & Coordination","GC LGA Level","Katsina",30600,"USD"
"Governance & Coordination","GC State Level","Katsina",169670420,"Naira"
"Governance & Coordination","GC State Level","Katsina",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Katsina",159180452,"Naira"
"Monitoring & Evaluation","M&E State Level","Katsina",99487.7825,"USD"
"Social Behaviour Change","Ss Sbc ","Katsina",612307846.835587,"Naira"
"Social Behaviour Change","Ss Sbc ","Katsina",382692.404272242,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Kebbi",449701200,"Naira"
