"","state","lga","code_case_management","code_smc","code_pmc","code_pmc_new","code_iptp","code_vaccine_all","code_vaccine_limited","code_irs","code_lsm","code_itn_type","code_itn_urban","itn_combined","intervention_summary_1","intervention_summary_2","intervention_summary_3","intervention_summary_4"
"77","Nasarawa","Obi2","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"78","Nasarawa","Toto","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"79","Nasarawa","Wamba","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"80","Niger","Agaie","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"81","Niger","Agwara","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"82","Niger","Bida","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"83","Niger","Borgu","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"84","Niger","Bosso","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"85","Niger","Chanchaga","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"86","Niger","Edati","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"87","Niger","Gbako","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"88","Niger","Gurara","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"89","Niger","Katcha","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"90","Niger","Kontagora","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"91","Niger","Lapai","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"92","Niger","Lavun","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"93","Niger","Magama","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"94","Niger","Mariga","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"95","Niger","Mashegu","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"96","Niger","Mokwa","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"97","Niger","Muya","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"98","Niger","Paikoro","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"99","Niger","Rafi","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"100","Niger","Rijau","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"101","Niger","Shiroro","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"102","Niger","Suleja","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"103","Niger","Tafa","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"104","Niger","Wushishi","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Campaign",NA,"LLIN Campaign","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM","CM + IPTp + LLIN Campaign + SMC + Vaccine + LSM","CM + IPTp + LLIN Campaign + SMC + LSM"
"105","Plateau","Barikin Ladi","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"106","Plateau","Bassa2","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"107","Plateau","Bokkos","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"108","Plateau","Jos East","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + SMC + LSM","CM + IPTp + LLIN Routine-Urban + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + SMC + LSM"
"109","Plateau","Jos North","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + SMC + LSM","CM + IPTp + LLIN Routine-Urban + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + SMC + LSM"
"110","Plateau","Jos South","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + SMC + LSM","CM + IPTp + LLIN Routine-Urban + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + SMC + LSM"
"111","Plateau","Kanam","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"112","Plateau","Kanke","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"113","Plateau","Langtang North","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"114","Plateau","Langtang South","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"115","Plateau","Mangu","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"116","Plateau","Mikang","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"117","Plateau","Pankshin","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"118","Plateau","Qua'an Pan","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"119","Plateau","Riyom","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"120","Plateau","Shendam","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"121","Plateau","Wase","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"122","Adamawa","Demsa","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"123","Adamawa","Fufore","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"124","Adamawa","Ganye","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"125","Adamawa","Girei","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"126","Adamawa","Gombi","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"127","Adamawa","Guyuk","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"128","Adamawa","Hong","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"129","Adamawa","Jada","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"130","Adamawa","Lamurde","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"131","Adamawa","Madagali","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"132","Adamawa","Maiha","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"133","Adamawa","Mayo-Belwa","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"134","Adamawa","Michika","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"135","Adamawa","Mubi North","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"136","Adamawa","Mubi South","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"137","Adamawa","Numan","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"138","Adamawa","Shelleng","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"139","Adamawa","Song","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"140","Adamawa","Toungo","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"141","Adamawa","Yola North","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"142","Adamawa","Yola South","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"143","Bauchi","Alkaleri","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"144","Bauchi","Bauchi","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + SMC + LSM","CM + IPTp + LLIN Routine-Urban + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + SMC + LSM"
"145","Bauchi","Bogoro","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"146","Bauchi","Damban","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"147","Bauchi","Darazo","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"148","Bauchi","Dass","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"149","Bauchi","Gamawa","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"150","Bauchi","Ganjuwa","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"151","Bauchi","Giade","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"152","Bauchi","Itas/Gadau","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
